,Name,Compound,Description,Duration,End,Negative,Neutral,Positive,Price(USD),ROI(Pct),Start,Ticker,Timezone
n,DMarket,,Dmarket  the first decentralized marketplace where you can trade all your ingame items globally,45 days 00:00:00.000000000,2017-12-01 12:00:00,,,,0.0,0.0,2017-10-17 12:00:00,DMT,UTC--4
n,VerifyUnion,,Decentralized Platform for Digital Identification and Social Scoring Engine,61 days 00:59:00.000000000,2017-12-03 03:59:00,,,,0.0,0.0,2017-10-03 03:00:00,UCN,UTC+0
n,Geens,,Privacy Focused Blockchain Timestamping Office,30 days 00:00:00.000000000,2017-12-07 10:00:00,,,,0.0,0.0,2017-11-07 10:00:00,GEE,UTC+0
n,JBOXCOIN,,A Blockchain based decentralized video streaming platform ,30 days 00:00:00.000000000,2017-12-08 02:00:00,,,,0.0,0.0,2017-11-08 02:00:00,JBX,UTC+0
n,DIMND,,Digital Currency powered by Ethreum represented by Diamonds,33 days 00:00:00.000000000,2017-12-10 00:00:00,,,,0.0,0.0,2017-11-07 00:00:00,DIMND,UTC+0
n,algo.land,,The autonomous algorithmic trading blockchain fund,39 days 23:59:59.000000000,2017-12-10 23:59:59,,,,0.0,0.0,2017-11-01 00:00:00,PLM,UTC+1
n,AML Bitcoin,,AML BitCoin is the first AML KYC compliant coin for legitimate financial use on a global scale,70 days 00:00:00.000000000,2017-12-15 00:00:00,,,,0.0,0.0,2017-10-06 00:00:00,ATK,UTC+0
n,Worldcore,,Modern Banking Solutions For The Digital World Tomorrow,62 days 00:00:00.000000000,2017-12-15 00:00:00,,,,0.01,-0.9122,2017-10-14 00:00:00,WRC,UTC+1
n,Delphi Systems,,Oracle Platform and Prediction Market,44 days 00:00:00.000000000,2017-12-15 12:00:00,,,,0.0,0.0,2017-11-01 12:00:00,PHI,UTC+0
n,Aigang Network,,Blockchain Protocol for Digital Insurance built for InternetofThings,30 days 00:00:00.000000000,2017-12-15 13:00:00,,,,0.0,-0.9997,2017-11-15 13:00:00,AIX,UTC+0
n,MediBloc,,The largest healthcare blockchain Medibloc will help champion the worlds shift to private information decentralization,25 days 13:00:00.000000000,2017-12-15 15:00:00,,,,0.01,0.3682,2017-11-20 02:00:00,MED,UTC+0
n,NAGA Group,,Smart Cryptocurrency for gaming and trading,14 days 23:59:59.000000000,2017-12-15 23:59:59,,,,0.03,-0.9736,2017-12-01 00:00:00,NGC,UTC+0
n,XRED,,The First Cryptocurrency fund for real estate development and investment,44 days 23:59:58.000000000,2017-12-15 23:59:59,,,,0.0,0.0,2017-11-01 00:00:01,XRED,UTC+0
n,Vega AI Solutions,,Automated Intelligent Trading App Help Traders and Investors Get Good Returns On Their Investments,22 days 00:00:00.000000000,2017-12-16 00:00:00,,,,0.0,-0.9998,2017-11-24 00:00:00,VEGA,UTC+0
n,ProsenseLive,,ProsenseLive is the worlds first decentralized peertopeer livestreaming platform for the distribution of virtual reality content,57 days 23:00:00.000000000,2017-12-16 16:00:00,,,,0.0,0.0,2017-10-19 17:00:00,VRP,UTC+0
n,Neufund,,Neufund is a communityowned fundraising platform,30 days 00:00:00.000000000,2017-12-17 11:00:00,,,,0.07,-0.7972,2017-11-17 11:00:00,NEU,UTC+0
n,SophiaTX,,Blockchain PlatformMarketplace integrating business apps  solutions to collaborative environments,10 days 00:00:00.000000000,2017-12-17 14:00:00,,,,0.0,-0.9945,2017-12-07 14:00:00,SPHTX,UTC+1
n,Investy,,Investy is a platform for decentralized investments using Blockchain Technology,24 days 00:00:00.000000000,2017-12-18 00:00:00,,,,0.0,0.0,2017-11-24 00:00:00,IVC,UTC+3
n,Chainium,,We are reinventing the global equity market,21 days 00:00:00.000000000,2017-12-18 12:00:00,,,,0.0,0.0,2017-11-27 12:00:00,CHX,UTC+0
n,MiniApps.pro,,AI and Blockchain Powered Chatbot Ecosystem,62 days 00:00:00.000000000,2017-12-19 00:00:00,,,,0.03,-0.9906999999999999,2017-10-18 00:00:00,MAT,UTC+0
n,Foreground,,Foreground is an affiliate marketing solution for the traditional internet and the rapidly growing decentralized web,21 days 00:00:00.000000000,2017-12-19 00:00:00,,,,0.0,0.0,2017-11-28 00:00:00,DEAL,UTC+0
n,NOVAcool,,The first immersion cooling system for PC,82 days 00:00:00.000000000,2017-12-19 12:00:00,,,,0.0,0.0,2017-09-28 12:00:00,ICS,UTC+0
n,Connectius,,Connectius  a blockchain SaaS solution for ecommerce,29 days 00:00:01.000000000,2017-12-20 00:00:00,,,,0.01,-0.9889,2017-11-20 23:59:59,CNT,UTC+3
n,REGA Risk Sharing,,Aims to unlock the power of blockchain technology to revolutionize traditional insurance industry,66 days 01:00:00.000000000,2017-12-20 11:00:00,,,,0.0,0.0,2017-10-15 10:00:00,RST,UTC+0
n,Propthereum,,Tokens bought with Ethereum and distributed to participants backed by immoveable property,30 days 00:00:01.000000000,2017-12-20 12:00:00,,,,0.01,-0.9581000000000001,2017-11-20 11:59:59,PTC,UTC+0
n,EtherSport,,Online Sports Lottery Platform with Provably Fair Results 15 Profit Share for Token Holders,37 days 01:00:00.000000000,2017-12-20 13:00:00,,,,0.01,-0.9573999999999999,2017-11-13 12:00:00,ESC,UTC+0
n,indaHash,,Indahash is tokenizing the influencer industry,21 days 00:00:00.000000000,2017-12-20 15:00:00,,,,0.0,-0.9306,2017-11-29 15:00:00,IDH,UTC+0
n,Debitum Network,,Borderless SME business financing,14 days 00:00:00.000000000,2017-12-21 15:00:00,,,,0.0,-0.9832,2017-12-07 15:00:00,DEB,UTC+0
n,kevin,,kevin is an innovative online banking service that allows to easily link and manage different crypto accounts and bank accounts,66 days 00:00:00.000000000,2017-12-22 00:00:00,,,,0.0,0.0,2017-10-17 00:00:00,KVT,UTC+0
n,Hdac,,Hdac is the worlds 1st IoT Contract  Payment Platform based on Blockchain,25 days 00:00:00.000000000,2017-12-22 23:58:00,,,,0.0,0.0,2017-11-27 23:58:00,DAC,UTC+0
n,Ethereum High,,Ethereum High is a robust and featherlight cryptocurrency designed to hedge the risk of your portfolio,34 days 23:59:59.000000000,2017-12-24 23:59:59,,,,0.0,0.0,2017-11-20 00:00:00,HIG,UTC+0
n,Binary.com,,The easiest way to get started in the financial market,40 days 00:00:00.000000000,2017-12-25 00:00:00,,,,0.0,0.0,2017-11-15 00:00:00,BINARY,UTC+0
n,Finney,,Sirin Labs is building an ultra secured  open sourced communication device for the blockchain era,13 days 00:00:00.000000000,2017-12-25 00:00:00,,,,0.01,-0.9906,2017-12-12 00:00:00,SRN,UTC+0
n,REMME,,Access Management solution replacing passwords with the distributed authentication,21 days 00:00:00.000000000,2017-12-25 00:00:00,,,,0.02,0.0,2017-12-04 00:00:00,REM,UTC+0
n,INS Ecosystem,,Decentralized ecosystem directly connecting grocery manufacturers and consumers,21 days 00:00:00.000000000,2017-12-25 11:00:00,,,,0.19,-0.8147,2017-12-04 11:00:00,INS,UTC+0
n,Prosume Energy,,The biggest energy revolution ever,49 days 23:59:59.000000000,2017-12-25 23:59:59,,,,0.0,0.0,2017-11-06 00:00:00,PEF,UTC+0
n,CanYa,,Real working platform for a 2 trillion dollar peer to peer market,30 days 00:00:00.000000000,2017-12-26 00:00:00,,,,0.01,-0.9890000000000001,2017-11-26 00:00:00,CAN,UTC+11
n,Decentralized Escrow,,DesAnti Scam helps to protect blockchain investors from financial losses,27 days 23:59:59.000000000,2017-12-27 11:59:59,,,,0.02,-0.9425,2017-11-29 12:00:00,DES,UTC+3
n,EthLend,,ETHLend a blockchain startup that introduces decentralized lending it aims to enable decentralized lending globally by allowing crypto borrowing,32 days 11:59:00.000000000,2017-12-27 23:59:00,,,,0.01,-0.2505,2017-11-25 12:00:00,LEND,UTC+0
n,BANKEX,,A ProofofAsset Protocol that brings together BankasaService and Blockchain technology to evolve capital markets Tokenization of realworld and financial assets,30 days 00:00:00.000000000,2017-12-28 00:00:00,,,,0.01,-0.9882,2017-11-28 00:00:00,BKX,UTC+0
n,Spectiv,,Spectiv is a signal token protocol,20 days 12:00:00.000000000,2017-12-29 02:00:00,,,,0.0,0.0,2017-12-08 14:00:00,SIG,UTC--5
n,NAU,,NAU directly links buyers and sellers n a retail market,59 days 00:00:00.000000000,2017-12-29 12:00:00,,,,0.0,0.0,2017-10-31 12:00:00,NAU,UTC+0
n,DAO PlayMarket 2.0,,A decentralized Android app store combined with an ICO developer platform crypto exchange that accepts payment in cryptocurrency ,51 days 23:59:59.000000000,2017-12-29 23:59:59,,,,0.0,0.0,2017-11-08 00:00:00,PMT,UTC+7
n,LH-Crypto,,LHCoin is a token with monthly income from operational activities,61 days 00:00:00.000000000,2017-12-30 00:00:00,,,,0.0,-0.9813,2017-10-30 00:00:00,LHC,UTC+0
n,LiveShow,,LIVESHOW is creating a webcam platform of a new generation which is based on blockchain technology,50 days 00:00:00.000000000,2017-12-30 00:00:00,,,,0.0,-0.9943000000000001,2017-11-10 00:00:00,LST,UTC+3
n,STYRAS,,STYRAS Connects everyone anywhere and everywhere,38 days 09:00:00.000000000,2017-12-30 00:00:00,,,,0.0,0.0,2017-11-21 15:00:00,STY,UTC+0
n,ODMCoin,,First investment blockchain option in the oil and gas sector,30 days 00:00:00.000000000,2017-12-31 03:00:00,,,,0.0,-1.0,2017-12-01 03:00:00,DMC,UTC+3
n,Freedom Streaming,,Freedom Streaming offers a full live streaming platform that allows you to stream from anywhere in the world uncensored safe and anonymously,46 days 00:00:00.000000000,2017-12-31 17:00:00,,,,0.0,-0.9779000000000001,2017-11-15 17:00:00,FDM,UTC+0
n,FamilyPoints,,Bringing Smart Contacts to Smart Parents,30 days 23:59:59.000000000,2017-12-31 23:59:59,,,,0.0,0.0,2017-12-01 00:00:00,FPT,UTC--4
n,Cryptonetix,,Cryptonetix will be the foremost blockchain asset management analytics funding and educational platform for the rapidly growing cryptocurrency markets,46 days 23:59:59.000000000,2017-12-31 23:59:59,,,,0.01,-0.9813,2017-11-15 00:00:00,CIX,UTC--6
n,Fantasy Market,,Fantasy Market is an innovative marketplace where users control the performers through the use of our token,28 days 14:00:00.000000000,2018-01-01 12:00:00,,,,0.0,0.0,2017-12-03 22:00:00,FMT,UTC+4
n,Loan or Lease,,Decentralized Lending Network of Masternodes,34 days 00:00:00.000000000,2018-01-04 12:00:00,,,,0.0,0.0,2017-12-01 12:00:00,LOL,UTC--8
n,Trade.io,,tradeio is an innovative new blockchain trading platform that will disrupt the financial ecosystem and democratize the markets,28 days 23:59:58.000000000,2018-01-04 23:59:59,,,,0.28,-0.49950000000000006,2017-12-07 00:00:01,TIO,UTC+0
n,CyberTrust,,We help Banks buy Bitcoin,37 days 23:59:59.000000000,2018-01-05 23:59:59,,,,0.0,0.0,2017-11-29 00:00:00,CABS,UTC+3
n,Blockchain Traded Fund,,The Blockchain Traded Fund is a closed ended fund that invests in the best Ethereum,36 days 00:00:00.000000000,2018-01-06 00:00:00,,,,0.0,0.0,2017-12-01 00:00:00,BTF,UTC+0
n,U.CASH,,Cash meets digital currencies,121 days 00:00:00.000000000,2018-01-07 00:00:00,,,,0.0,-0.99,2017-09-08 00:00:00,UCASH,UTC+0
n,Stars Group,,Progressive financial infrastructure for professional footballers,56 days 00:00:00.000000000,2018-01-10 00:00:00,,,,0.0,0.0,2017-11-15 00:00:00,STARS,UTC+0
n,SwissBorg,,The New Era of Swiss Private Banking with Smart Contracts,34 days 00:00:00.000000000,2018-01-10 13:00:00,,,,0.01,-0.9012,2017-12-07 13:00:00,CHSB,UTC+2
n,LENDOIT,,Lendoit is the only True Decentralized P2P Lending Platform using Blockchain Technology,31 days 00:00:00.000000000,2018-01-13 14:00:00,,,,0.0,0.0,2017-12-13 14:00:00,LOAN,UTC+2
n,Crypterium,,Digital mobile cryptobank,75 days 00:00:00.000000000,2018-01-14 10:00:00,,,,0.03,-0.9390999999999999,2017-10-31 10:00:00,CRYPT,UTC--4
n,envion (EVN),,ENVION makes mining green  mobile,30 days 00:00:00.000000000,2018-01-14 12:00:00,,,,0.15,-0.8473999999999999,2017-12-15 12:00:00,EVN,UTC+0
n,Gatcoin,,GATCOIN transforms traditional discount coupons loyalty points and shopping vouchers into liquid tradable digital tokens,0 days 00:00:00.000000000,2018-01-14 12:00:00,,,,0.0,-0.9883,2018-01-14 12:00:00,GAT,UTC+0
n,Covesting,,Revolutionary copytrading platform combined with the most complete infrastructure for investors and cryptocurrency traders,52 days 00:00:00.000000000,2018-01-15 12:00:00,,,,0.09,-0.8987,2017-11-24 12:00:00,COV,UTC+0
n,AppCoins,,AppCoins is the first cryptocurrency for app stores serving 200 million active users,33 days 23:59:59.000000000,2018-01-15 23:59:59,,,,0.04,-0.8138,2017-12-13 00:00:00,APPC,UTC+0
n,tZERO,,The tZERO platform integrates cryptographically secure distributed ledgers with existing market processes to reduce settlement time and costs,31 days 00:00:00.000000000,2018-01-18 19:32:00,,,,0.0,0.0,2017-12-18 19:32:00,TZRO,UTC+0
n,Solareum,,Solareum brings solar energy on Blockchain,24 days 23:59:59.000000000,2018-01-18 23:59:59,,,,0.0,0.0,2017-12-25 00:00:00,SLRM,UTC+0
n,TravelFlex Coin,,New DAG tech based cryptocurrency decentralized social travel network and payment system,39 days 11:59:58.000000000,2018-01-22 11:59:59,,,,0.0,-0.9937,2017-12-14 00:00:01,TRF,UTC+8
n,Elastos,,Blockchain with totally decentralized P2P economic infrastructure which authenticates digital rights and turns digital information into assets ,21 days 00:01:00.000000000,2018-01-23 18:48:00,,,,1.94,-0.8928,2018-01-02 18:47:00,ELA,UTC+0
n,Real Estate Coupon,,The First Real Estate Coupon Ethereum Token for Purchasing Properties,9 days 00:00:00.000000000,2018-01-25 00:00:00,,,,0.0,0.0,2018-01-16 00:00:00,HCT,UTC+0
n,BitDegree,,The worlds first blockchainpowered online education platform with token scholarships  tech talent acquisition,55 days 09:59:59.000000000,2018-01-25 23:59:59,,,,0.0,-0.958,2017-12-01 14:00:00,BDG,UTC+0
n,LiveEdu,,LiveEdu is Youtube for Online Education the nextgeneration Lyndacom,11 days 00:00:00.000000000,2018-01-26 00:00:00,,,,0.0,0.0,2018-01-15 00:00:00,EDU,UTC+0
n,Propify,,The Decentralized Real Estate Platform,43 days 00:00:00.000000000,2018-01-26 00:00:00,,,,0.0,0.0,2017-12-14 00:00:00,REALESTATE,UTC--8
n,Jibrel Network,,Jibrel provides traditional financial assets such as currencies bonds and equities as standard ERC20 tokens on the Ethereum Blockchain,60 days 00:00:00.000000000,2018-01-26 12:00:00,,,,0.03,-0.8521,2017-11-27 12:00:00,JNT,UTC+0
n,Polymath,,Polimath is the interface between financial securities and the blockchain,0 days 23:59:00.000000000,2018-01-27 23:59:00,,,,0.03,0.0,2018-01-27 00:00:00,POLY,UTC+0
n,Storiqa,,Storiqa  a marketplace with a wide range of functions for effective sales in the world of a new digital economy,61 days 00:00:00.000000000,2018-01-29 18:20:00,,,,0.0,0.0,2017-11-29 18:20:00,STQ,UTC+0
n,Gameflip - FLIP (FLP),,FLIP Cryptotoken for gamers from gaming experts,56 days 00:00:00.000000000,2018-01-29 19:00:00,,,,0.01,-0.9948,2017-12-04 19:00:00,FLP,UTC+0
n,ViMarket,,A 3D marketplace that allows users to create and share virtual reality VR experiences ViMarket promises to bring about a muchneeded breakthrough in the global ecommerce ecosystem,55 days 00:00:00.000000000,2018-01-31 00:00:00,,,,0.0,-0.9998,2017-12-07 00:00:00,VIT,UTC+0
n,Pocketinns,,The worlds first decentralized blockchain driven marketplace ecosystem,16 days 00:00:00.000000000,2018-01-31 10:00:00,,,,0.0,0.0,2018-01-15 10:00:00,PINNS,UTC--3
n,Kind Ads,,Kind Ads is an advertising platform that serves userfriendly ads without taking any middleman fees,21 days 00:00:00.000000000,2018-01-31 12:00:00,,,,0.0,0.0,2018-01-10 12:00:00,KIND,UTC--5
n,Crowdwiz,,CrowdWiz  Bringing the future of investment into your hands,72 days 00:00:00.000000000,2018-01-31 12:00:00,,,,0.01,-0.9890000000000001,2017-11-20 12:00:00,WIZ,UTC+0
n,The Bee Token,,Decentralizing ShortTerm Housing Rentals Blockchain Powered Platform With 0 Commissions Network Effects,29 days 00:00:00.000000000,2018-01-31 12:00:00,,,,0.0,0.0,2018-01-02 12:00:00,BEE,UTC+7
n,ShipChain,,Disrupting transport and logistics on the Blockchain,30 days 23:59:59.000000000,2018-01-31 23:59:59,,,,0.01,-0.9737,2018-01-01 00:00:00,SHIP,UTC+0
n,Shping,,Shping is an innovative shoppermarketing ecosystem that enables participating brands and organisations the opportunity to reward shoppers who use the Shping App with a new cryptocurrency called Shping Coin,9 days 23:59:59.000000000,2018-01-31 23:59:59,,,,0.0,0.0,2018-01-22 00:00:00,SHPING,UTC--1
n,IUNGO,,Global wireless internet service providerpowered by blockchain,55 days 23:59:59.000000000,2018-01-31 23:59:59,,,,0.01,0.2229,2017-12-07 00:00:00,ING,UTC+0
n,Uservice,,Global Decentralized Blockchain Platform For Automotive Industry,72 days 12:00:00.000000000,2018-02-01 00:00:00,,,,0.0,0.0,2017-11-20 12:00:00,UST,UTC+0
n,AidCoin,,AidCoin is the token for charitable giving built on Ethereum Blockchain,16 days 00:00:00.000000000,2018-02-01 11:00:00,,,,0.01,-0.9756,2018-01-16 11:00:00,AID,UTC+0
n,EnergiToken,,EnergiToken rewards energy saving behaviour,0 days 02:00:00.000000000,2018-02-01 12:00:00,,,,0.0,0.0,2018-02-01 10:00:00,ETK,UTC+0
n,WePower,,WePower is launching blockchain and smart contracts powered green energy trading platform,1 days 00:01:00.000000000,2018-02-02 22:50:00,,,,0.01,-0.9412999999999999,2018-02-01 22:49:00,WPR,UTC+1
n,Inspeer,,A Peertopeer lending service that works with Cryptocurrency and Fiat,56 days 00:00:00.000000000,2018-02-05 16:00:00,,,,0.0,0.0,2017-12-11 16:00:00,INSP,UTC+2
n,Sharpe Capital,,Sharpe Capital is a blockchain based investment fund that invests in cryptocurrency assets based on predictions from token holders Token holders who make accurate predictions earn Ether,91 days 23:59:00.000000000,2018-02-05 23:59:00,,,,0.0,-0.9963,2017-11-06 00:00:00,SHP,UTC+0
n,EscapeToken,,Escape games booking service powered by Blockchain Technology,17 days 11:59:59.000000000,2018-02-09 23:59:59,,,,0.0,0.0,2018-01-23 12:00:00,ESCAPE,UTC+0
n,ArcBlock,,ArcBlock is a platform and an ecosystem for building and deploying decentralized blockchain applications,6 days 05:00:00.000000000,2018-02-10 00:00:00,,,,0.2,-0.6042000000000001,2018-02-03 19:00:00,ABT,UTC--5
n,Fusion,,Blockchain based inclusive cryptofinance platform,9 days 11:59:59.000000000,2018-02-10 23:59:59,,,,0.9,-0.6419,2018-02-01 12:00:00,FSN,UTC+0
n,Scorum,,Scorum is the first sports social media powered by blockchain,28 days 00:00:00.000000000,2018-02-11 16:00:00,,,,0.0,0.0,2018-01-14 16:00:00,SCR,UTC+0
n,3D-Token,,The glocal decentralized justintime factory 40,55 days 23:59:59.000000000,2018-02-11 23:59:59,,,,0.0,0.0,2017-12-18 00:00:00,3DT,UTC+0
n,REDMegaWatt,,Major EU energy company launches energy trading ecosystem and the first power retail franchise,28 days 00:00:00.000000000,2018-02-12 12:00:00,,,,0.01,-0.8698,2018-01-15 12:00:00,MWAT,UTC+2
n,Skraps,,Invest your spare change into diversified portfolios of cryptocurrencies and crypto assets,30 days 11:59:59.000000000,2018-02-14 11:59:59,,,,0.0,0.0,2018-01-15 00:00:00,SKRP,UTC+0
n,Dether,,Buy  sell crypto for cash Spend it at physical stores,7 days 00:00:00.000000000,2018-02-14 14:00:00,,,,0.0,-0.9931,2018-02-07 14:00:00,DTH,UTC+1
n,DIGIT Coin,,Empowering BlockchainBased Digital Marketing The Most Powerful Digital Marketing Solutions on Blockchain,68 days 15:00:00.000000000,2018-02-14 23:00:00,,,,0.0,0.0,2017-12-08 08:00:00,DIGIT,UTC+7
n,cryptoibet,,CryptoIBet is the next generation platform for online gaming experience,76 days 00:00:00.000000000,2018-02-15 00:00:00,,,,0.0,0.0,2017-12-01 00:00:00,IBET,UTC+0
n,BMarkt,,Futureoriented platorm for exchanging real objects for cryptocurrency,31 days 00:00:00.000000000,2018-02-15 00:00:00,,,,0.0,0.0,2018-01-15 00:00:00,BMK,UTC+0
n,FuzeX,,FuzeX offers an all in one payment solution that provides a smarter way to pay Paying with cryptocurrency debit credit and reward cards is easier,31 days 00:00:00.000000000,2018-02-15 00:00:00,,,,0.0,0.0,2018-01-15 00:00:00,FXT,UTC+0
n,MATRIX,,Matrix has been built as a distributed network of artificial intelligence and blockchain,30 days 00:00:00.000000000,2018-02-15 04:00:00,,,,0.53,0.48590000000000005,2018-01-16 04:00:00,MAN,UTC+8
n,Krios,,Decentralised digital marketing platform,39 days 00:00:00.000000000,2018-02-16 22:00:00,,,,0.0,0.0,2018-01-08 22:00:00,KRI,UTC+0
n,Republic Protocol,,An opensource decentralized dark pool for trustless crosschain atomic trading of Ether ERC20 tokens and Bitcoin pairs,14 days 00:00:00.000000000,2018-02-17 13:56:00,,,,0.0,0.0,2018-02-03 13:56:00,REN,UTC+8
n,VaultBank,,A blueprint for disintermediated financial services,67 days 00:00:00.000000000,2018-02-18 00:00:00,,,,0.0,0.0,2017-12-13 00:00:00,VB,UTC+0
n,Colu Local Network,,A decentralized payment system powered by everyday consumption,4 days 00:00:00.000000000,2018-02-18 14:00:00,,,,0.0,0.0,2018-02-14 14:00:00,CLN,UTC+2
n,Outing,,The first community app dedicated to events in real time that rewards users with its own cryptocurrency usable anywhere in the world,41 days 23:59:59.000000000,2018-02-18 23:59:59,,,,0.0,0.0,2018-01-08 00:00:00,OTG,UTC+1
n,BITROAD,,A modern solution for reliable global money transactions,66 days 00:00:01.000000000,2018-02-20 00:00:01,,,,0.75,-0.248,2017-12-16 00:00:00,BTD,UTC+0
n,Taklimakan Network,,The Blockchain Investment Platform,70 days 00:00:00.000000000,2018-02-20 10:00:00,,,,0.0,0.0,2017-12-12 10:00:00,TKLN,UTC+0
n,BABB,,Decentralised banking platform Access to a bank account for P2P financial services for anyone in the world,15 days 00:00:00.000000000,2018-02-21 08:33:00,,,,0.0,-0.9251,2018-02-06 08:33:00,BAX,UTC+0
n,BioFactoryCoin,,BioFactoryCoin BFC the first factory in the world producing healthy milk production with availability for cryptocurrency payments,86 days 12:00:00.000000000,2018-02-21 22:00:00,,,,0.0,0.0,2017-11-27 10:00:00,BFC,UTC+0
n,Crypto Trust Network,,Protecting you from cryptocurrency fraud,31 days 00:00:00.000000000,2018-02-22 18:00:00,,,,0.0,0.0,2018-01-22 18:00:00,CTN,UTC+0
n,Local World Forwarders,,Local World Forwarders is the first decentralized logistics platform based on the blockchain,31 days 00:00:00.000000000,2018-02-23 12:00:00,,,,0.0,0.0,2018-01-23 12:00:00,LWF,UTC+0
n,Odyssey,,ODYSSEYs mission is to build the nextgeneration decentralized sharing economy  Peer to Peer Ecosystem,31 days 00:07:00.000000000,2018-02-23 18:27:00,,,,0.0,0.0,2018-01-23 18:20:00,OCN,UTC+0
n,Remechain,,A Global Market place for the safe and secure trading of secondary metals,31 days 23:59:59.000000000,2018-02-25 23:59:59,,,,0.0,0.0,2018-01-25 00:00:00,iRMC,UTC+0
n,HOQU,,HOQU is the worlds first Decentralized Affiliate Platform,90 days 23:59:59.000000000,2018-02-25 23:59:59,,,,0.0,-0.9984999999999999,2017-11-27 00:00:00,HQX,UTC+0
n,PayPro,,The first decentralized financialmarketplace as a DAO using Blockchain Technology,49 days 00:00:00.000000000,2018-02-26 21:00:00,,,,0.0,0.0,2018-01-08 21:00:00,PIP,UTC+0
n,StreamSpace,,Blockchain powered Streaming Video on Demand Connecting content creators directly with consumers ,42 days 23:59:59.000000000,2018-02-27 10:59:59,,,,0.0,0.0,2018-01-15 11:00:00,SSH,UTC--6
n,MARK.SPACE,,MARKSPACE is worlds first opensource platform for creation of 3D VR and ARcompatible websites units and objects and for their fast integration into a single ecosystem The platform is Blockchainbased and supported by miners,36 days 00:00:00.000000000,2018-02-28 00:00:00,,,,0.0,-0.9775,2018-01-23 00:00:00,MRK,UTC+0
n,RAISON,,AI Platform for investment and personal finance,27 days 00:00:00.000000000,2018-02-28 00:00:00,,,,0.0,0.0,2018-02-01 00:00:00,RSN,UTC+0
n,Rentberry,,Decentralized Home Rental Platform,85 days 00:00:00.000000000,2018-02-28 00:00:00,,,,0.0,-0.9979,2017-12-05 00:00:00,BERRY,UTC+0
n,Stockchain Global,,Stockchain Global brings a global blockchainbased platform to the market for issuance trading and management of financial instruments,40 days 00:00:00.000000000,2018-02-28 00:00:00,,,,0.0,0.0,2018-01-19 00:00:00,STC,UTC+0
n,MultiGames,,The first gaming online casino based on Ethereum,51 days 00:00:00.000000000,2018-02-28 00:00:00,,,,0.0,0.0,2018-01-08 00:00:00,MLT,UTC+0
n,Hurify,,A Blockchain platform that aims to help SMEs build their IoT products  solution faster by connecting them to skilled IoT developers,27 days 00:00:00.000000000,2018-02-28 00:00:00,,,,0.0,0.0,2018-02-01 00:00:00,HUR,UTC+0
n,CacaoShares,,Saving the Future of Chocolate using the Blockchain,14 days 00:00:00.000000000,2018-02-28 00:00:00,,,,0.0,0.0,2018-02-14 00:00:00,CcS,UTC+9
n,Chain ID,,Platform for keeping personal diplomas certificates and licenses in blockchain,27 days 00:00:00.000000000,2018-02-28 07:00:00,,,,0.0,0.0,2018-02-01 07:00:00,CID,UTC+0
n,DADI,,A new era of cloud computing services powered by blockchain technology,37 days 00:00:00.000000000,2018-02-28 12:00:00,,,,0.05,-0.8079000000000001,2018-01-22 12:00:00,DADI,UTC+0
n,Blocklancer,,Blocklancer is a Decentralized Autonomous Job Market DAJ on the Ethereum platform,43 days 00:00:00.000000000,2018-02-28 13:00:00,,,,0.0,-0.9954999999999999,2018-01-16 13:00:00,LNC,UTC+0
n,Tradove,,Token based businesstobusiness B2B marketing sales and trade platform,27 days 00:00:00.000000000,2018-02-28 18:21:00,,,,0.0,0.0,2018-02-01 18:21:00,BBCoin,UTC+0
n,Volinex,,We make crypto easy,75 days 00:00:00.000000000,2018-02-28 20:00:00,,,,0.0,0.0,2017-12-15 20:00:00,VNX,UTC+1
n,Lucyd,,Join the Augmented Reality Revolution with Lucyd,134 days 00:00:00.000000000,2018-02-28 20:00:00,,,,0.0,0.0,2017-10-17 20:00:00,LCD,UTC+0
n,DATx,,A Blockchain Empowered Digital Advertising Terminal,17 days 00:00:00.000000000,2018-02-28 20:16:00,,,,0.0,0.0,2018-02-11 20:16:00,DATx,UTC+8
n,Apex,,APEX passes value and data ownership back to consumers increases marketing effectiveness data quality and customer loyalty,29 days 23:29:00.000000000,2018-02-28 22:00:00,,,,0.0,0.0,2018-01-29 22:31:00,CPX,UTC+0
n,Lympo,,Lympo is building an app a fitness wallet which will help people to reach their healthy lifestyle goals and earn tokens in return,11 days 00:01:00.000000000,2018-02-28 22:31:00,,,,0.0,-0.7848999999999999,2018-02-17 22:30:00,LYM,UTC+0
n,Nucleus.Vision,,An IoTbased contactless identification system that empowers retailers to identify and better serve their customers,2 days 00:00:00.000000000,2018-02-28 23:00:00,,,,0.0,-0.9015000000000001,2018-02-26 23:00:00,NCASH,UTC+0
n,CREDITS,,CREDITS Cryptocurrency and Blockchain platform for the financial industry with more than 1 mln txsec and 001 sec for a transaction,13 days 23:59:00.000000000,2018-02-28 23:59:00,,,,0.11,0.5414,2018-02-15 00:00:00,CS,UTC+0
n,DEEX,,The first ever created decentralized platform for convenient cryptocurrency trading,49 days 23:59:00.000000000,2018-02-28 23:59:00,,,,0.0,0.0,2018-01-10 00:00:00,DEEX,UTC+0
n,Vionex,,Vionex is a revolutionary blockchainbased smart home system,89 days 23:59:59.000000000,2018-02-28 23:59:59,,,,0.0,0.0,2017-12-01 00:00:00,VIOX,UTC+0
